X,Y,Previous_X,Previous_Y,X_velocity,Spike_0,Spike_1,Spike_2,Spike_3,Spike_4,Spike_5,Spike_6,Spike_7,Spike_8,Spike_9,Spike_10,Spike_11,Jump
145.6,385.69999999999976,140.4,384.59999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
150.79999999999998,387.09999999999974,145.6,385.69999999999976,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
155.99999999999997,388.7999999999997,150.79999999999998,387.09999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
161.19999999999996,390.7999999999997,155.99999999999997,388.7999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
166.39999999999995,393.09999999999974,161.19999999999996,390.7999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
171.59999999999994,395.69999999999976,166.39999999999995,393.09999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
176.79999999999993,398.59999999999974,171.59999999999994,395.69999999999976,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
181.99999999999991,401.7999999999997,176.79999999999993,398.59999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
187.1999999999999,405.2999999999997,181.99999999999991,401.7999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
192.3999999999999,409.09999999999974,187.1999999999999,405.2999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
197.59999999999988,413.19999999999976,192.3999999999999,409.09999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
202.79999999999987,417.59999999999974,197.59999999999988,413.19999999999976,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
207.99999999999986,422.2999999999997,202.79999999999987,417.59999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
213.19999999999985,427.2999999999997,207.99999999999986,422.2999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
218.39999999999984,432.59999999999974,213.19999999999985,427.2999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
223.59999999999982,438.19999999999976,218.39999999999984,432.59999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
228.7999999999998,444.09999999999974,223.59999999999982,438.19999999999976,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
233.9999999999998,450.2999999999997,228.7999999999998,444.09999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
239.1999999999998,456.7999999999997,233.9999999999998,450.2999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
244.39999999999978,463.59999999999974,239.1999999999998,456.7999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
249.59999999999977,470.69999999999976,244.39999999999978,463.59999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
254.79999999999976,478.09999999999974,249.59999999999977,470.69999999999976,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
259.9999999999998,485.7999999999997,254.79999999999976,478.09999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
265.19999999999976,493.7999999999997,259.9999999999998,485.7999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
270.39999999999975,502.09999999999974,265.19999999999976,493.7999999999997,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
275.59999999999974,510.69999999999976,270.39999999999975,502.09999999999974,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
280.7999999999997,519.5999999999998,275.59999999999974,510.69999999999976,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
285.9999999999997,528.7999999999998,280.7999999999997,519.5999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
291.1999999999997,538.2999999999998,285.9999999999997,528.7999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,1
296.3999999999997,531.2999999999998,291.1999999999997,538.2999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
301.5999999999997,524.5999999999998,296.3999999999997,531.2999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
306.79999999999967,518.1999999999998,301.5999999999997,524.5999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
311.99999999999966,512.0999999999998,306.79999999999967,518.1999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
317.19999999999965,506.2999999999998,311.99999999999966,512.0999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
322.39999999999964,500.7999999999998,317.19999999999965,506.2999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
327.5999999999996,495.5999999999998,322.39999999999964,500.7999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
332.7999999999996,490.6999999999998,327.5999999999996,495.5999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
337.9999999999996,486.0999999999998,332.7999999999996,490.6999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
343.1999999999996,481.7999999999998,337.9999999999996,486.0999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
348.3999999999996,477.7999999999998,343.1999999999996,481.7999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
353.59999999999957,474.0999999999998,348.3999999999996,477.7999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
358.79999999999956,470.6999999999998,353.59999999999957,474.0999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
363.99999999999955,467.5999999999998,358.79999999999956,470.6999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
369.19999999999953,464.7999999999998,363.99999999999955,467.5999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
374.3999999999995,462.2999999999998,369.19999999999953,464.7999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
379.5999999999995,460.0999999999998,374.3999999999995,462.2999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
384.7999999999995,458.1999999999998,379.5999999999995,460.0999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
389.9999999999995,456.5999999999998,384.7999999999995,458.1999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
395.1999999999995,455.2999999999998,389.9999999999995,456.5999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
400.39999999999947,454.2999999999998,395.1999999999995,455.2999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
405.59999999999945,453.5999999999998,400.39999999999947,454.2999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
410.79999999999944,453.1999999999998,405.59999999999945,453.5999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
415.99999999999943,453.0999999999998,410.79999999999944,453.1999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
421.1999999999994,453.2999999999998,415.99999999999943,453.0999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
426.3999999999994,453.7999999999998,421.1999999999994,453.2999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
431.5999999999994,454.5999999999998,426.3999999999994,453.7999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
436.7999999999994,455.6999999999998,431.5999999999994,454.5999999999998,5.199999999999999,1,0,0,0,1,0,0,0,1,0,1,1,0
438,457.0999999999998,436.7999999999994,455.6999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
432.5,458.7999999999998,438,457.0999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
427.0,460.7999999999998,432.5,458.7999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
421.5,463.0999999999998,427.0,460.7999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
416.0,465.6999999999998,421.5,463.0999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
410.5,468.5999999999998,416.0,465.6999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
405.0,471.7999999999998,410.5,468.5999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
399.5,475.2999999999998,405.0,471.7999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
394.0,479.0999999999998,399.5,475.2999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
388.5,483.1999999999998,394.0,479.0999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
383.0,487.5999999999998,388.5,483.1999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
377.5,492.2999999999998,383.0,487.5999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
372.0,497.2999999999998,377.5,492.2999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
366.5,502.5999999999998,372.0,497.2999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
361.0,508.1999999999998,366.5,502.5999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
355.5,514.0999999999998,361.0,508.1999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
350.0,520.2999999999998,355.5,514.0999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,1
344.5,513.2999999999998,350.0,520.2999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
339.0,506.59999999999985,344.5,513.2999999999998,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
333.5,500.1999999999999,339.0,506.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
328.0,494.09999999999985,333.5,500.1999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
322.5,488.29999999999984,328.0,494.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
317.0,482.79999999999984,322.5,488.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
311.5,477.59999999999985,317.0,482.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
306.0,472.6999999999999,311.5,477.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
300.5,468.09999999999985,306.0,472.6999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
295.0,463.79999999999984,300.5,468.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
289.5,459.79999999999984,295.0,463.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
284.0,456.09999999999985,289.5,459.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
278.5,452.6999999999999,284.0,456.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
273.0,449.59999999999985,278.5,452.6999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
267.5,446.79999999999984,273.0,449.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
262.0,444.29999999999984,267.5,446.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
256.5,442.09999999999985,262.0,444.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
251.0,440.1999999999999,256.5,442.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
245.5,438.59999999999985,251.0,440.1999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
240.0,437.29999999999984,245.5,438.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
234.5,436.29999999999984,240.0,437.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
229.0,435.59999999999985,234.5,436.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
223.5,435.1999999999999,229.0,435.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
218.0,435.09999999999985,223.5,435.1999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
212.5,435.29999999999984,218.0,435.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
207.0,435.79999999999984,212.5,435.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
201.5,436.59999999999985,207.0,435.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
196.0,437.6999999999999,201.5,436.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
190.5,439.09999999999985,196.0,437.6999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
185.0,440.79999999999984,190.5,439.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
179.5,442.79999999999984,185.0,440.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
174.0,445.09999999999985,179.5,442.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
168.5,447.6999999999999,174.0,445.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
163.0,450.59999999999985,168.5,447.6999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
157.5,453.79999999999984,163.0,450.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
152.0,457.29999999999984,157.5,453.79999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
146.5,461.09999999999985,152.0,457.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
141.0,465.1999999999999,146.5,461.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
135.5,469.59999999999985,141.0,465.1999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
130.0,474.29999999999984,135.5,469.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
124.5,479.29999999999984,130.0,474.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
119.0,484.59999999999985,124.5,479.29999999999984,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,1
113.5,477.59999999999985,119.0,484.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
108.0,470.89999999999986,113.5,477.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
102.5,464.4999999999999,108.0,470.89999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
97.0,458.39999999999986,102.5,464.4999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
91.5,452.59999999999985,97.0,458.39999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
86.0,447.09999999999985,91.5,452.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
80.5,441.89999999999986,86.0,447.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
75.0,436.9999999999999,80.5,441.89999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
69.5,432.39999999999986,75.0,436.9999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
64.0,428.09999999999985,69.5,432.39999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
58.5,424.09999999999985,64.0,428.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
53.0,420.39999999999986,58.5,424.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
47.5,416.9999999999999,53.0,420.39999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
42.0,413.89999999999986,47.5,416.9999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
36.5,411.09999999999985,42.0,413.89999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
31.0,408.59999999999985,36.5,411.09999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
25.5,406.39999999999986,31.0,408.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
20.0,404.4999999999999,25.5,406.39999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
14.5,402.89999999999986,20.0,404.4999999999999,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
9.0,401.59999999999985,14.5,402.89999999999986,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
3.500000000000001,400.59999999999985,9.0,401.59999999999985,-5.499999999999999,1,1,0,0,1,0,1,1,0,1,0,0,0
0,399.89999999999986,3.500000000000001,400.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
5.499999999999999,399.4999999999999,0,399.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
10.999999999999998,399.39999999999986,5.499999999999999,399.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
16.499999999999996,399.59999999999985,10.999999999999998,399.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
21.999999999999996,400.09999999999985,16.499999999999996,399.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
27.499999999999996,400.89999999999986,21.999999999999996,400.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
32.99999999999999,401.9999999999999,27.499999999999996,400.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
38.49999999999999,403.39999999999986,32.99999999999999,401.9999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
43.99999999999999,405.09999999999985,38.49999999999999,403.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
49.49999999999999,407.09999999999985,43.99999999999999,405.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
54.99999999999999,409.39999999999986,49.49999999999999,407.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
60.49999999999999,411.9999999999999,54.99999999999999,409.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
65.99999999999999,414.89999999999986,60.49999999999999,411.9999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
71.49999999999999,418.09999999999985,65.99999999999999,414.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
76.99999999999999,421.59999999999985,71.49999999999999,418.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
82.49999999999999,425.39999999999986,76.99999999999999,421.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
87.99999999999999,429.4999999999999,82.49999999999999,425.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
93.49999999999999,433.89999999999986,87.99999999999999,429.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
98.99999999999999,438.59999999999985,93.49999999999999,433.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
104.49999999999999,443.59999999999985,98.99999999999999,438.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
109.99999999999999,448.89999999999986,104.49999999999999,443.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
115.49999999999999,454.4999999999999,109.99999999999999,448.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
120.99999999999999,460.39999999999986,115.49999999999999,454.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
126.49999999999999,466.59999999999985,120.99999999999999,460.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,1
131.99999999999997,459.59999999999985,126.49999999999999,466.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
137.49999999999997,452.89999999999986,131.99999999999997,459.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
142.99999999999997,446.4999999999999,137.49999999999997,452.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
148.49999999999997,440.39999999999986,142.99999999999997,446.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
153.99999999999997,434.59999999999985,148.49999999999997,440.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
159.49999999999997,429.09999999999985,153.99999999999997,434.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
164.99999999999997,423.89999999999986,159.49999999999997,429.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
170.49999999999997,418.9999999999999,164.99999999999997,423.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
175.99999999999997,414.39999999999986,170.49999999999997,418.9999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
181.49999999999997,410.09999999999985,175.99999999999997,414.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
186.99999999999997,406.09999999999985,181.49999999999997,410.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
192.49999999999997,402.39999999999986,186.99999999999997,406.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
197.99999999999997,398.9999999999999,192.49999999999997,402.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
203.49999999999997,395.89999999999986,197.99999999999997,398.9999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
208.99999999999997,393.09999999999985,203.49999999999997,395.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
214.49999999999997,390.59999999999985,208.99999999999997,393.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
219.99999999999997,388.39999999999986,214.49999999999997,390.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
225.49999999999997,386.4999999999999,219.99999999999997,388.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
230.99999999999997,384.89999999999986,225.49999999999997,386.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
236.49999999999997,383.59999999999985,230.99999999999997,384.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
241.99999999999997,382.59999999999985,236.49999999999997,383.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
247.49999999999997,381.89999999999986,241.99999999999997,382.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
252.99999999999997,381.4999999999999,247.49999999999997,381.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
258.49999999999994,381.39999999999986,252.99999999999997,381.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
263.99999999999994,381.59999999999985,258.49999999999994,381.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
269.49999999999994,382.09999999999985,263.99999999999994,381.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
274.99999999999994,382.89999999999986,269.49999999999994,382.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
280.49999999999994,383.9999999999999,274.99999999999994,382.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
285.99999999999994,385.39999999999986,280.49999999999994,383.9999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
291.49999999999994,387.09999999999985,285.99999999999994,385.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
296.99999999999994,389.09999999999985,291.49999999999994,387.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
302.49999999999994,391.39999999999986,296.99999999999994,389.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
307.99999999999994,393.9999999999999,302.49999999999994,391.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
313.49999999999994,396.89999999999986,307.99999999999994,393.9999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
318.99999999999994,400.09999999999985,313.49999999999994,396.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
324.49999999999994,403.59999999999985,318.99999999999994,400.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
329.99999999999994,407.39999999999986,324.49999999999994,403.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
335.49999999999994,411.4999999999999,329.99999999999994,407.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
340.99999999999994,415.89999999999986,335.49999999999994,411.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
346.49999999999994,420.59999999999985,340.99999999999994,415.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
351.99999999999994,425.59999999999985,346.49999999999994,420.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
357.49999999999994,430.89999999999986,351.99999999999994,425.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
362.99999999999994,436.4999999999999,357.49999999999994,430.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
368.49999999999994,442.39999999999986,362.99999999999994,436.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
373.99999999999994,448.59999999999985,368.49999999999994,442.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,1
379.49999999999994,441.59999999999985,373.99999999999994,448.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
384.99999999999994,434.89999999999986,379.49999999999994,441.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
390.49999999999994,428.4999999999999,384.99999999999994,434.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
395.99999999999994,422.39999999999986,390.49999999999994,428.4999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
401.49999999999994,416.59999999999985,395.99999999999994,422.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
406.99999999999994,411.09999999999985,401.49999999999994,416.59999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
412.49999999999994,405.89999999999986,406.99999999999994,411.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
417.99999999999994,400.9999999999999,412.49999999999994,405.89999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
423.49999999999994,396.39999999999986,417.99999999999994,400.9999999999999,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
428.99999999999994,392.09999999999985,423.49999999999994,396.39999999999986,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
434.49999999999994,388.09999999999985,428.99999999999994,392.09999999999985,5.499999999999999,1,1,0,1,0,0,0,1,0,0,0,1,0
438,384.39999999999986,434.49999999999994,388.09999999999985,-5.499999999999999,0,1,1,0,0,1,0,1,0,1,1,0,0
432.5,380.9999999999999,438,384.39999999999986,-5.499999999999999,0,1,1,0,0,1,0,1,0,1,1,0,0
